Id,Price
16353,283852.03753009206
15908,213730.70843147955
3944,186392.79723703515
10359,202659.257268865
15158,205565.05869597022
3259,266950.2261323308
7220,319380.3412304138
13843,214256.3644600525
16736,178509.22856392176
702,247902.1218275675
16401,380243.934311801
12134,173963.38103309445
6918,207717.93794827088
11792,164879.18590317236
3798,163361.24035351694
10395,136959.40519429563
11099,126635.54484742392
7090,191156.33365057566
11260,199578.5262205643
9647,206154.67875147908
2903,403876.83787668095
2071,189964.79023261528
8604,192252.18567593716
9346,205549.3565755733
3945,202042.84868763827
3420,136829.84837020154
10842,130631.63851182423
725,160865.84646596352
13931,196771.80078238132
16330,223527.1231543866
9066,372742.73873491905
3326,281981.9747433673
1556,281793.0174605753
6579,97439.60067164252
13877,146695.51179513326
9857,332307.2471372052
7302,248507.80260707226
5684,181611.55817594202
6513,229921.24436373197
11342,114931.99651558866
16561,223471.90179922406
6885,181262.97512656153
9308,183803.67322067902
2559,192188.88493151485
6648,185134.507197404
15260,171486.9336051596
5113,182333.79609845873
16492,194124.2916220831
12034,292132.2106264144
7248,213347.76831137578
2171,221913.74044614268
10594,170137.929073637
13241,195728.13492078698
7032,144513.27588466843
4884,163956.60666543015
903,213881.38000684313
162,164014.65272532747
6566,251049.23990287614
8249,117439.76552518169
13106,214867.19823852592
256,122896.66532902094
7976,167010.5770346332
8575,163875.13399750474
7591,277324.5869863959
3204,221444.78751859372
15804,187365.41676238494
1525,295120.6212027668
9038,193591.2699909627
13628,190430.65768691726
10016,210838.93458497946
10208,243208.74954453993
2008,202251.7718139739
13029,206514.77195821478
5099,128721.29432555266
9923,291725.28378488676
9461,118649.17500665165
11086,198962.8382684897
15057,261663.80423309375
10689,171741.6456522206
2053,210028.0462521629
16630,168442.41150499124
4985,160563.91361388017
13881,266299.75773311494
13225,197161.25866813082
5779,67606.34353165161
10262,176274.6625140662
10762,218769.671154777
9513,193506.26476548464
11128,166306.50925860458
2074,299162.67478236405
933,197571.76387121226
2780,172616.4010570362
6594,108986.32385658684
15394,335325.4010383852
14863,146698.63604400546
6698,219155.81225419976
1611,256771.49623373954
174,181751.7105185261
5160,208768.0705495613
3295,331247.47578098363
4559,388829.1932944015
8254,171763.8535383843
10228,104439.67924804779
13924,132222.51516099978
15341,247356.78965744792
4353,168404.8307182061
4334,68766.45961257219
1872,171950.10245239804
7823,182672.12984698854
310,144170.10195614753
3704,225997.4049693704
11615,272816.92849879764
6605,210901.80143426993
3381,192033.48568837676
2143,140346.02673997136
3191,278983.3406169845
13980,166545.5402125759
15613,173519.38360095772
10943,290387.15785113594
9654,161248.65799549397
16053,464083.2170063712
14931,221980.71345405735
8299,246063.59816057884
2147,173252.80653592528
11567,417867.8850988031
5905,137717.080390994
11160,108832.30918396256
8275,141691.33039910067
16398,285947.8119848722
11229,188849.39402687937
10309,157179.09521144466
7340,278330.99464668334
7653,170980.19371696672
272,207556.4264807977
9831,229972.74031877573
5016,169244.40629123646
5968,73516.89881066323
796,253919.70657890703
12123,125334.60189062418
16629,173382.6397355453
2637,175070.12401636143
6194,225688.18509842092
6216,354853.1984092905
14346,173947.6509963166
6428,130952.67626002019
2891,222884.9445358124
84,177045.4356991282
9260,223096.90182698466
15250,128486.53200525396
2348,194566.05478042524
10427,275134.20593114675
13230,216579.0044922741
1691,217989.14702511285
8803,131031.22918286086
5464,288888.264399717
10559,112192.05631950783
16787,280132.4144132018
4278,154336.93151863271
6183,168010.91881566856
12775,161058.37644769505
10104,168894.5144014483
13663,160700.96303957538
9404,262843.38115336234
14724,221687.51991706205
10040,176497.6313806637
4646,190386.55014562403
4754,159037.298646137
3310,220482.23096773375
2003,199534.94509345855
7312,178397.52553139086
10921,242172.07789575946
13419,288442.65261758154
10105,160461.5284845594
2196,408872.57476581767
12659,241856.86406062715
4380,229811.7693910411
10847,152287.74948686257
10805,268021.3295473469
8709,98113.7623078577
8319,175705.0470009764
2215,190473.78961166716
7000,209172.97104038953
7701,108370.09607204219
9678,187088.63286307117
14026,188409.9812807634
7971,163215.62154201185
13734,145151.15597441583
16483,209832.7286737814
6150,210256.46634944
2931,284326.46310905827
5418,181667.83700054526
1662,383093.7562846106
2441,210973.5721158923
669,122682.05556768457
7734,192524.44633830793
6010,234931.26866824037
266,137737.57996005242
632,140957.73217693472
16221,107843.59358852933
11832,170264.5183485438
5035,117209.54164847912
37,128577.92544895422
6168,184429.77367474907
11757,190162.53713811503
8086,125924.67127644365
6529,234194.8207983013
15121,198616.27908465694
13904,150103.6604429731
3711,158733.28786918664
16563,124061.53017820537
14494,169092.63772645948
3006,214989.95458922704
15299,116189.42607577624
92,277633.7914161212
8066,168903.3871179589
16071,201540.47793628566
10662,151430.27139101434
3883,221022.848942442
5511,120921.56117888591
2821,286165.1002778558
9570,192875.01973237886
4326,263340.0218485012
9251,235740.17311815894
9031,205956.2608302001
12689,174569.27714059257
16380,235641.33713794383
1053,242196.8812091623
4568,185296.37942766008
16140,115820.72074565306
14356,418773.4941685789
8466,182507.14783864465
15652,137849.57936413118
3285,120394.62286512462
3198,172623.16979339524
14088,399259.98948833416
2268,123196.16690434038
15472,194088.67128884446
1203,200647.1516038066
7157,335227.53976774815
6886,193493.07707973532
5083,256793.11078252643
7467,116552.13487531964
14068,189300.86433060747
2080,183018.61700459628
10865,162999.36719270362
13516,181420.3854232902
14150,204407.8388083315
7609,109747.03746551443
2144,393724.1873640703
10357,199941.7844483402
2396,248591.21910446166
1526,394085.24706392566
10890,238542.2424475068
8638,459130.2845301112
6050,262322.17783715954
7639,98325.16433386179
10544,189673.73606629574
9577,206782.55222320638
13195,216745.29414309654
3484,224710.7544680236
16668,481268.98133295076
7171,180926.45274712288
8547,215084.389071152
12735,210449.9709974358
9093,196054.7932574579
15323,255962.0563385991
14897,139757.9016874968
5135,136846.4111179262
5327,232388.2379907205
13133,257643.41619605682
1676,268620.030748653
16296,279410.26654292864
1095,143744.98969720965
12528,152898.39032517144
7348,271103.1195138723
11663,176768.12079180274
1803,201596.56410496504
1510,230474.0766816746
16045,204276.17519526565
2900,145778.6988193476
3236,169637.65704028457
1318,235061.479215303
14948,220245.28567799795
7840,278122.2979377933
15325,178907.57304293214
8700,172702.9024455919
15706,193002.18484822032
14449,161073.33535356843
16117,183956.7598536712
4529,203287.36203023503
11199,189178.75486307743
4052,418887.8623405681
821,218086.78112653355
68,287516.3011195427
554,111876.9523366917
452,185560.93353021264
11394,273995.1594036753
11393,166084.59349292223
9535,167440.1320415767
4024,187574.59803576404
10069,210928.20221716224
12007,157597.20273984497
12368,397928.4680132028
1259,349179.9160453237
1124,306215.72167730244
3707,193199.55925936523
8767,168329.30793605238
1919,157459.32156209945
16741,162525.9150505121
6664,274114.04958190373
5688,358948.2939098163
7799,167017.61119530367
14843,307878.99296332436
7532,145917.39391786483
8133,158932.18903650428
6264,320481.9232892176
4125,165817.20184575877
2410,177644.72088162525
13607,212673.79032414575
1716,269028.78106323234
1370,129676.32190025848
2273,302835.7817005499
15298,329322.10234941926
4284,241355.0323820213
12303,142882.93464653648
7808,139501.63112273524
2203,149915.93220923832
7237,131169.89075446493
15864,142039.12047863423
2844,166622.40352150204
5729,168682.3014846009
11812,327685.040465026
1779,163827.94977535232
6442,140412.1335254297
6160,208047.41251770407
8266,201672.6117183997
9903,155476.76108336903
2867,140563.61432822605
6998,178243.59637674925
13932,166557.94346368013
12587,161856.70199550898
3611,252841.2062529051
2646,287341.5905685085
1890,160916.16259043085
860,253578.1666416137
14187,200294.65221716615
12569,304482.8361399896
1276,86904.0921718944
12025,212065.69470007162
4890,329728.8397120596
14410,311847.7692579224
10352,334390.0483557214
11407,184818.31313988406
10384,174112.38681457646
7622,286416.9169551533
12578,164544.33714107473
15820,170536.53634281573
563,207522.96830174822
15226,164231.93050722821
6396,212894.647807113
6247,151395.8904303234
3339,155388.06405299692
10975,257478.51178196602
7475,100610.7254941893
11129,216012.25855592955
3051,246186.8240386491
10232,215484.67420890063
14106,180384.20890336967
5502,232406.14553951912
4558,73098.36830400933
4181,145130.27071907415
8426,125898.36909933182
6611,167979.85624295767
14641,146286.73811975698
15539,275678.85616511403
13119,135855.1007735162
11716,170866.07222679112
7316,261221.74281135347
7791,122752.67270128483
13034,316841.6714927631
1068,252619.29859323995
4060,174270.0753773625
10172,218995.5269707306
2591,169178.6586950778
12494,342010.32463918976
7828,347643.01728359965
15284,183602.96084833713
7947,172924.97291901772
16335,209165.20574615497
10234,345857.09054723824
2797,268162.695802278
5341,225589.12469682898
3059,286689.6703433938
1559,69349.64551774021
15320,273566.5577462756
10284,356985.25225941115
4134,217106.97654023563
4481,198653.54637833725
7222,173570.78172883033
4062,219065.0593815544
2192,221064.39383920465
9637,175443.98234003314
16236,161068.48534575527
4272,174016.00312167415
9406,279067.45316006197
14309,230941.96369448435
1946,295535.0707606923
16235,233520.17407488756
7146,168849.574219808
16784,210496.07693611804
349,308670.560246961
6251,165714.87253190062
5128,358571.8827265245
11718,184200.98991220258
16721,91836.94145207088
12517,211859.8253674973
15961,182195.95787057522
9428,157788.5939743872
14541,143339.71989392544
10168,109409.14470661558
11270,159888.85746213153
13210,232691.88258518017
11518,167524.67351918458
12612,177540.17799741038
16352,114158.41753978509
9935,136838.15337513888
15521,259355.53576060163
11482,198458.9090086066
11443,172574.09176728738
9459,252288.40234458845
9218,183749.9334810017
854,153200.0244581594
5619,130376.40419145528
9208,170038.61934913433
4391,127046.5520583598
15207,161955.56717997705
7183,188479.9055627047
16442,216372.19051715187
7936,84462.64157255062
10606,315932.28724377684
4979,154577.1181954248
4854,281122.43885886914
16476,125030.75385911627
10516,155718.7511647263
16261,278627.4313227011
90,331887.8564717403
5433,181690.94033705664
14338,143282.56398872402
13487,211886.96425727583
8211,472633.41715222993
170,150405.2339477186
14051,100149.47036847267
10686,207893.24509120104
7595,302272.0457600377
6777,390140.27440394385
14661,177412.08859381414
13991,329016.07131371956
16795,167252.3194908204
2740,140281.6083186844
7368,344051.8953968266
2413,260877.32285071386
1852,427813.63339231
15200,370651.89664350083
8467,318454.8859068612
16379,277924.65664434485
3375,180410.96221642857
5945,474044.90099371196
2641,178246.62526078374
2837,317234.31163195905
3498,228055.62533322134
10876,154558.90738316148
1285,214467.92599760013
9285,239940.6705811457
4015,304945.38138438686
2526,188267.1810383084
7814,205340.46915568868
7117,267074.35941190977
12359,135046.4856584358
3303,263460.2133186031
13874,175710.95021657596
5484,201165.5186088927
15067,153913.40088975453
12639,221361.52763630875
3388,224386.33680280254
4256,196010.44956046768
15738,206128.3927969341
14049,183115.25208786817
15780,190767.72144004927
9564,173346.0842263107
11910,222251.32750197165
11315,204801.42622979035
1733,161486.56362943706
3910,354542.0184135025
7552,471033.1919302792
254,204004.08066709084
5222,191673.4318342298
8314,240931.99272905427
16743,127130.5634931514
10335,107091.62479220935
8226,275598.8700978552
12254,213601.98639784305
13152,204842.05387821395
15020,189096.81963893582
16349,226378.99862994213
11924,156123.706469574
12543,183409.72871356603
14114,229461.93525688772
12318,251199.8053364187
15383,184315.89676547618
6679,198521.81736038218
635,167483.25987000277
15993,239640.18318333878
11375,200564.33885141718
11216,179551.75174065502
15401,232695.4968940082
11301,139942.99638772008
13804,261724.72482566722
10839,191485.05778687578
1588,301810.06411250605
3596,189803.71687346586
5816,177976.35259827986
8099,146858.49255537233
6551,204510.7987570766
14075,484104.1468809531
13431,201303.925462681
9481,319978.4780437706
5295,147102.47031014762
15859,340930.0901055064
10634,288721.70280084497
444,222048.94554928827
11686,264171.0916450209
1213,210419.4591669396
13970,171688.5573575006
6849,420456.79769924516
9911,252012.82720854814
5649,157099.26406518358
7184,252011.87715387632
5877,284338.0421740275
1655,227134.46307785076
15301,201046.2600831473
12389,252901.0133237441
5241,279203.48187042074
7048,164185.6378122849
10574,129408.27053264908
8593,149041.9992647788
4752,186252.1607270913
14663,195025.5503438208
10994,205165.02128950038
87,73490.20562840863
5132,123709.13907188631
6372,401470.93493730645
7411,291844.9987104373
3319,227819.94315479114
9355,121503.29037077918
5139,255781.12174742453
56,292432.3362891956
3249,159769.3914670099
5047,79763.55676851502
13238,280156.74639654
2190,268991.76034713926
15599,176383.59541628708
6542,170788.10402429636
1968,172534.24030718204
5630,170591.11300791823
9157,313563.22357555846
789,181407.60275857552
1413,270259.26192610036
12514,248111.8828425977
13459,155308.46713528584
1345,198013.78550584667
4034,208600.87027386174
15169,144647.6091863839
6770,234533.0961579091
3334,195460.49144569942
12998,151863.01131716635
15870,224909.54210262865
1871,162999.1826776544
5770,140647.63750771014
13196,108657.802906203
7633,214723.20682548967
10699,212736.17054878557
15470,200361.69688199964
1903,494407.41485231504
13860,235517.00603934028
7649,263493.18388896086
11043,212671.21048624892
2922,229522.30801382303
7538,302038.80046892917
9477,115856.03347282417
117,468809.5931004988
1457,246148.86231615173
7082,166443.20751257116
3053,263466.87913079833
12522,114022.23849697663
5744,411887.63606722164
13566,329147.7285125131
1464,138080.56496961636
3852,121941.39993736781
9557,220694.73920497217
14719,431003.83956170327
13978,135263.31008005116
3286,156473.07306388355
13019,351037.06822618196
1421,144050.12613299818
13502,182937.83024522313
14811,127658.87259928974
9297,296887.375193722
7749,495599.1433210461
16555,147619.2568898762
14576,188397.64020425998
12766,153588.25637319483
4679,187570.94313568107
10033,194908.81612526474
11231,229219.77051990214
15112,141889.9065063161
10617,181476.65650807426
2175,168039.03954848985
16502,511718.67252057535
10106,187699.74646956922
12561,150337.6978877998
15907,303500.27166962164
8069,125698.94606611338
8316,128297.4155921611
12343,251595.82783744016
12092,151811.61061473857
1527,171762.3239295255
10010,220856.88042006752
655,113888.8535338007
10549,148790.2200457731
3248,120608.68286775843
13499,328353.66560832766
14959,202506.44416855794
6070,153974.88985910767
11360,242542.13017091437
12102,204642.88142909284
11870,306906.9347777777
3713,104552.95992425623
3230,152598.82329380943
7742,235451.4130260746
15092,341036.5094318437
8728,306390.5328882069
3386,141567.21808656224
9409,150466.04942962783
16545,260465.25302211582
3127,166802.76926232185
11344,187401.87944623965
2112,220313.66523522633
7310,196399.45494190342
6313,233003.24141614244
3681,417950.5557020166
5114,336518.2563081909
270,154871.1127189467
14350,176142.97614698915
12223,353154.23260197387
1066,150479.78470236424
16116,312561.49852348026
11410,479545.6800561987
4088,168769.16605959923
5956,184591.23965257136
14669,158741.82227639435
13871,141859.23769056
4126,225784.843190011
12114,207549.2415723481
16607,156849.6251930414
4266,227463.8037620261
13518,212082.1887539855
11856,276421.30991556006
3885,231464.78931830332
8891,144872.13738409439
4964,177024.0706702961
7696,158109.7344325574
6894,123176.22984418613
9766,150139.36878785852
4800,153775.33782579398
2840,188516.08001641504
4743,179463.1783368067
13562,498988.3245873904
8301,197142.02227004102
5405,170458.67687558074
1535,172450.39972180544
9073,130716.38524653725
1698,331943.5101351488
12262,245527.15749025616
6794,182975.97019492683
12701,173699.566227955
8432,173112.21515807413
13540,134010.3692390672
8629,146185.467183847
1440,185314.42746643248
8596,208234.06216261984
9575,277994.82524346374
14976,99867.14439380022
3149,219029.43257310698
5157,175805.23949822361
10748,173991.64402459518
9719,343867.7961191122
6376,176228.7877633002
9733,168891.0231903335
4749,210448.24962712493
4994,354378.72384959145
538,192306.79249737188
5512,129858.68650793018
9778,156125.8716199982
9761,145093.99159059112
3174,394155.0605993028
13429,186448.62922423054
10467,72684.09074630013
14129,200063.24191232596
13608,184473.96739637316
11106,137308.75848563897
12048,172420.33660017163
1054,362429.676555021
3582,278506.7511096197
1566,150849.82917962724
11529,143410.02410222768
11859,141919.66969609415
10582,145299.211201254
14907,479928.44852070493
14039,167728.9243729701
10489,157709.19142778133
3331,291110.5799470843
10153,246375.31144339495
5271,168228.73248879836
11871,375337.9810951929
776,126760.88282252853
3994,144241.6747219753
9433,70802.55310372484
14275,137475.9385777515
8030,249281.09998765853
8169,269244.1457622482
8053,199227.6119192297
4822,250894.11552197498
13197,216827.69384272373
13634,248896.5746168068
8951,160727.7962126788
12176,258781.5371037068
15471,136377.8809741725
14962,126881.7764069946
12512,132034.01207799304
8697,478071.85002907185
7095,226702.29046686937
13639,200380.3373645126
16660,164680.18784208884
5848,143496.90539161713
5386,159263.10933117373
10880,307287.0539026858
3954,180734.1561697075
13426,284583.04445718264
5966,196591.6410904436
16315,282826.9324579978
7455,163872.7966814627
11071,242167.88982341424
14740,212227.1380842183
16087,187359.12856636435
8931,245923.1555420671
15289,161909.5012851097
16089,230765.22610027844
12128,194114.1245037965
4724,216334.81240650397
8585,207491.95310779323
7188,243739.17214980896
5423,151204.51870029073
10488,202491.59476913037
5980,228074.61470617345
8376,242366.78477174218
12397,136722.70651021114
16496,195191.73077871173
4891,241133.83340401467
9710,141509.84167204326
6339,170604.29994893755
244,226541.7374087837
5002,214237.88860666443
5358,176293.04790801066
7636,147323.56457840264
9361,317518.5342576914
3601,130052.04765400478
15755,153932.72274043443
172,187026.17646989162
3037,346429.4270116786
577,227081.05759597232
3607,188486.23475226996
2515,116449.43267611173
10413,161343.863080738
10511,233478.97802600462
4637,433858.99795209215
12736,274549.3016548771
9534,236540.8482255691
11641,162404.51730920604
10419,269446.97494463524
15313,174853.23591366262
14915,199661.28213682966
12409,382934.3108189797
9405,129643.41714470161
14066,198266.45540306057
14108,203392.79960038097
11931,226603.90402861952
11464,297450.3669535268
926,146775.72293455305
11190,219378.95870648854
10260,179940.0479321391
12712,195258.17807435122
1234,228145.55267738152
11608,103054.4339751755
3776,241142.38482878509
4881,206712.96230868582
10266,210463.00909283583
3262,237836.92300688612
3576,427645.72093227843
16604,403414.8080013161
8041,189174.14697743778
10691,244850.4513870101
8357,184267.78888124586
11661,145649.47519789226
4453,255347.87940838162
15936,218116.913266767
8463,254006.14720802289
15770,218817.7776657789
466,166085.1099768769
14965,91459.07354576873
11227,170139.0966552962
9894,281432.820837049
11746,196536.39767796083
4118,141294.63684467634
756,357449.2089256532
15589,168523.10039311732
109,350452.8678368594
5778,210169.75736195792
1731,84583.9232885332
3450,158323.45559355698
2961,204431.9817940009
222,162489.18139841288
11454,334210.5594294703
7339,186815.7918679717
12096,109399.27028853455
14074,206638.93039288584
4058,418416.75704164663
6603,259585.76411782147
3289,117296.72617226292
16681,252715.9431449081
8200,291255.3407765674
3343,311299.6851697473
7802,179586.31898703382
2082,403876.0316441037
217,263014.6606711963
1720,167417.85957743097
7224,243496.74034906342
6176,139206.16558607752
12571,268328.67184103053
16666,291444.4470108351
8908,192084.11406253296
6914,177512.46517249662
5428,182917.379547784
381,187185.2316203519
3991,188744.31264500902
16365,273212.3135218457
1046,206998.1953976603
391,155197.6954483278
9212,328413.6217303027
3022,184783.4513141538
9961,118453.75848449794
6764,260036.8932314087
7720,180040.9071990962
4809,227241.15135371685
8877,262340.66040012316
7817,179815.85211552263
10614,119474.78403397511
5553,227099.87603301875
16488,132226.60459317276
11002,169239.56226408313
13592,300144.86111141404
15050,230009.46431858168
13553,270195.7712492705
9041,180390.14184638954
5461,391573.6623967642
16274,439836.9410306912
2138,123178.92036419708
6245,162022.7838963251
8245,183639.42456425424
6491,217728.00137242983
13218,203021.24576833364
13101,106466.92838970014
10462,143652.78531696167
4079,182870.1492509019
1506,473990.3013722186
14107,131062.39125219517
12215,273963.1212007303
11576,323823.90821294417
10567,208987.26719638883
12713,209127.85236774047
1468,471035.4075752853
2549,266893.069179614
4172,232181.15310328625
12380,240430.27470218486
3513,97205.94897257476
8165,275811.32935719774
1127,191281.33282024716
14601,408925.2943702382
15526,328674.7784330332
986,304553.1121289228
14968,208020.96994451396
9348,199949.4937967917
6317,272389.95247676317
7497,87495.06969526777
5079,327004.2730742593
528,153891.61996825185
10964,147825.8150837096
5812,303312.86330842745
11022,204860.7151953705
16251,143277.52479093405
5863,114367.85517325092
8664,225096.86798405868
5396,221299.26922833736
6917,258201.34669766424
12776,126366.43475514904
473,243601.42438032475
13333,202726.75815888465
13023,189691.5103371025
7357,228663.0886973596
10955,429092.08777906897
11914,394814.7193598757
12535,161978.72187486765
11205,185633.71946408757
13209,189369.28486610213
16119,301689.5569157291
2174,214105.30678804667
4834,206739.3397302035
10151,187684.02802342002
5584,209123.16758763496
6672,217211.55120584063
12858,272559.2203228187
5106,163907.36011237046
8884,177959.6738144789
13766,168004.98745901475
12556,122774.16568406406
12910,236364.60082689856
6258,131111.79670641306
7100,240457.28109940657
1793,190891.35399431686
3335,169200.1563002003
12835,200305.47383556812
10591,151118.1728294803
15707,224626.0281949247
16389,166089.36351891144
7440,358185.7712298115
6293,174965.3783822793
3937,203802.7164268325
16527,202549.1344099125
5102,233659.46668752053
10734,381465.8713715915
7986,155942.54631326522
6495,88086.79896170767
9571,235265.06778058276
5131,199284.2939103898
10761,421866.1955998232
143,341063.7077122888
13829,171758.65136522017
13662,240411.33734566616
1771,144432.62943522842
5448,194841.79550489326
8594,165533.08483431177
12038,296468.9528552741
16471,175004.4221580687
16764,143291.55256560922
1282,177099.04868795973
15101,278486.64788733557
9473,136577.57435726465
2324,342020.88337422087
14448,240081.54486441865
6000,75506.4475765182
2077,129560.58994311566
12960,232343.59231909103
15837,194541.20724354286
8805,236754.2399784812
9987,231550.17007728733
1580,283005.87728456105
11089,129014.67203878387
10926,221127.92755170615
12773,437839.80476846977
6490,303116.2671887321
10858,127230.09904918948
2831,116966.49101495449
16326,147565.09621929913
371,238069.84648221676
8852,185304.63418347537
6713,262137.11443824635
4230,192021.54877766583
3639,223009.89461861693
3642,204175.47641792215
5149,199184.33689154568
2861,197022.67804812497
13300,87576.38415698682
2807,366745.5746193418
5919,104649.5720397033
12716,499699.2093984535
4271,244889.5173281901
16055,257572.94481526964
3747,223851.4150793053
5857,252869.58714088553
6884,351677.72463335
16027,292930.87560812617
3512,307442.9745229263
5181,176506.0354773518
16732,272437.0728835686
1908,184334.9895302118
12082,172288.56153840694
7286,133973.10211881626
8216,136791.26907694596
6929,308090.3252683143
3950,344971.87528187246
12479,179311.83109039636
877,143188.93747202912
1366,189796.0830985606
384,135305.48806255494
5767,200592.64004960578
6910,157003.62084521062
187,200571.2291930418
10164,284732.83000166283
8603,268469.043986927
15834,186742.83729455728
3078,127458.7920729374
3479,260025.7316658296
6671,234910.77513112492
6078,165756.82447099805
16271,136178.11943614174
16191,171440.50132349573
11544,181123.50737909015
7781,196504.5008052945
14918,315926.7063166634
6238,210210.6739301189
12989,200220.0598397693
11907,189773.73470170662
9696,149046.6934700238
14084,347174.61252532096
3895,155384.40599866878
4367,166518.61469845808
8453,63993.595628755276
7638,335984.868219844
8373,230604.40493904508
4674,184870.61311920165
15787,153411.91724935162
5903,272429.9519069037
13679,195283.56745071127
9018,376910.79089807515
15823,252169.54849961723
13289,150370.02219100407
9896,185711.36780663417
14436,187331.5759956019
5547,257694.42898593444
4048,400893.24837639043
16579,205074.56911670454
8550,206850.34858864124
9385,269527.09015902446
5242,156672.5097846566
31,220848.28848954046
6144,245220.61009212214
3990,204653.1056723196
2523,82425.21851700453
12608,277122.2001107235
7234,174860.91822199008
15264,202430.05054587152
9623,192520.86841683395
3161,324486.9274650966
7425,100072.4066886155
13021,287762.25023209373
4044,148187.7266179124
15411,227814.19300142373
979,288970.0783770078
5514,238357.38300659915
4817,166334.37349188593
2115,185393.97081698247
10571,264499.1006797803
8992,243109.85519430178
15546,182227.00284328547
11359,147027.3718780307
11972,177508.20115960948
12838,161462.6960357281
5948,127629.19869597096
422,291232.67961860244
4855,154642.73809917097
16197,115150.8283305872
8926,335031.116883773
5703,174931.64849366105
8848,221514.75761371208
7039,297971.1780513779
3806,163140.58771228866
15154,240083.5002327843
13132,177995.76994726673
7438,189330.1500817012
4398,248918.1626772648
2440,190968.96102742426
3751,158707.29872291372
1476,178513.69796844423
2264,273421.9619835647
16444,170648.3953133582
10704,158788.66226453675
4033,152651.68153237383
4508,114687.17704696077
16290,243242.27338108735
10387,197315.14212099952
5457,150748.83740807153
4910,273885.93215138046
7451,205624.0947379455
10732,169623.12705440845
8015,119770.06005117937
6148,181543.4939947896
5892,246654.67007556875
7825,203205.415037425
6851,217724.4419966546
6633,200212.11997707665
2139,292091.75943031796
10213,266809.8564429889
2830,208259.5527414944
13907,135041.3317247839
15897,381967.8324865986
8311,177752.142977234
14230,198314.00416090217
3878,198321.79574336272
13732,163777.7536609428
12110,179972.4221984028
10675,399681.15712902293
12946,129205.42774463892
16754,213708.90866563682
4394,263471.8045358035
16728,168721.91996002558
14378,324566.11515447503
9949,178914.9677915057
994,172404.19138818193
13258,147196.26341067706
5883,332299.6981964768
6933,376947.4031261683
13193,230295.7802330785
13286,168453.8313179438
13407,382006.48703074304
7512,128329.28095431553
7221,197509.76121198668
14428,157528.4982498665
1740,202416.3232714379
3,148471.86422362714
12952,230449.90623081807
11537,137000.1066510689
2558,139851.88386395152
14081,271378.7625813219
3517,213959.69862357463
7149,231848.24942224633
15777,116333.89167134675
8995,250100.2127269227
826,353756.2394494595
509,270637.69923219254
14875,333004.63590848946
6591,149840.4187522787
11283,98801.22225681352
9897,241362.17150376627
14902,185283.77597762033
14291,187174.16776827825
3162,242106.52507819879
4206,193768.2755633239
11580,207486.75584846776
2007,224759.39748023555
14939,316983.85008284164
13572,246702.84053011972
10720,147111.97165047613
